	dendritic	endothelial	eosinophil	erythroblast	macrophage	monocyte	neutrophil	placenta	tcell	adipose	brain	fibroblast	heart	hepatocyte	lung	mammary	megakaryocyte	skeletal	small	unknown1
ctrl28	0.015817927462542812	0.01619940973786615	0.051415420066159	0.2424502049868591	0.007875595437163187	0.1349560065814167	0.22819773675564609	0.015634724616812944	0.015465430905211424	1.2879005865675017e-22	2.6115346471639015e-26	0.0060521336638756805	4.820126224256532e-17	5.8063933331831205e-24	2.0602306083085732e-25	6.031128722987635e-19	0.07102261548745949	0.029689583873280627	0.10812437606987739	0.05709883435582938
als29	0.015620175651350297	0.05832227588716191	0.055090313699826976	0.0297065861899267	0.04067526288623687	0.029442171473621912	0.30684749098969866	0.002793765261237079	0.0036078786844774835	9.675182356688676e-08	2.8977368551720684e-08	1.0825016537756872e-05	0.00010256151161306682	9.332220482702465e-10	2.0630311325043202e-07	3.128278131400294e-05	0.18075295902408559	0.030972864335150726	0.005282654077902617	0.24074059956433094
als3	0.018519504652435775	0.054675669146607715	0.04769883776032799	0.10410683579483954	0.058821249403639204	0.15955620635249543	0.16095554671241086	0.012190285077023421	0.01796076893974	2.957960648652652e-14	2.0054467059701804e-17	0.015951498394570964	6.019299910662993e-12	6.681307672676601e-15	7.298407087444813e-17	1.2638729845135905e-13	0.19490594059473793	0.002506845091755789	0.06582427907777876	0.08632653299545445
ctrl30	0.021545500027407457	0.020193837788318885	0.09875885236173741	0.015169527656579139	0.03148077373101629	0.030784660794028255	0.08280619000363501	0.00018662084835203578	0.02724647042539698	0.0027787527980748417	1.0708366912024556e-05	4.2531710058702725e-09	2.012173623602649e-05	5.821436260627405e-08	0.00022436812031706517	5.05678967224443e-11	0.026743041414525492	3.1691402504395584e-06	0.012305971701519538	0.6297413705675916
als31	0.055047819215281464	0.059002884905154825	0.025992739583260045	0.06849585467395378	0.018703935464421974	0.17878831746498658	0.13793238338599106	0.0028967283847927223	0.01288984257291919	2.0779336666277815e-05	2.6023229791984982e-08	0.026168267307694323	0.00019419821555977112	2.6899977889222896e-08	1.336259775851253e-07	2.4712622415396258e-05	0.07051586427994055	0.0007844372880769558	0.018571596242813397	0.3239694525068863
ctrl32	0.0416746846522106	0.019226742405013847	0.08078575347085125	0.046612817982933596	0.0638479250579695	0.11510878527095433	0.14817123325621898	0.005744658911206374	0.012415338572273206	1.874543653098537e-12	1.0017457934446165e-14	4.98957844548947e-06	9.215347504324499e-10	1.2752727457586645e-13	2.726573038383766e-13	1.3222805637339598e-10	0.05404950977081113	0.059565608691432924	0.004645383451536966	0.3481465678720943
als4	0.03345467149793466	0.004222267440619677	0.03296210363174503	0.05092336318451299	0.005959485219332393	0.017284013404494016	0.7178328372055462	0.009585234274062989	0.01791676560583199	1.3319446991172326e-05	3.472854480481974e-05	0.0020509950360568046	3.953523777233401e-05	1.0359114288376003e-05	8.13525746852093e-06	0.0006794222287781439	0.08775779152322574	0.0002767975688332849	0.016579800618088517	0.002408373959612196
ctrl5	0.08526143154499935	0.009594678240078624	0.0513106747139323	0.06252711761877708	0.007371015592730783	0.05034949023389441	0.28303682617818404	0.010072831483098692	0.004158483058513466	2.3778675149414452e-14	3.674515762967678e-17	0.00432052765940124	5.124794884373654e-10	2.1926939194350527e-15	3.6558691987662023e-16	3.24440271351754e-11	0.21648555632834068	0.0049529054055918835	0.04655217080463253	0.16400629059287522
ctrl6	0.015761794525814114	0.005698342717005134	0.039232229515566694	0.09429746055901687	0.046927359147223145	0.03544582863786656	0.041501645398366725	0.0034257518159578845	0.004307371217374601	4.3899740565218663e-07	1.8157676160777328e-05	0.005665843214453667	0.0006547702627214327	5.068648098794472e-08	1.6053799938425684e-07	2.9855448000355174e-08	0.19347763703022614	0.003862438138988799	0.015337866875438099	0.4943848231904855
ctrl7	0.018218603884028708	0.09189215674015808	0.07917664283203171	0.11231792425819916	0.08174927615544873	0.06653427436671638	0.24113710034932062	0.0067527343427828046	0.03169996770005019	7.737716923648739e-14	6.599192436244187e-18	5.822557112710487e-05	3.618325240616487e-11	1.2543425072379024e-17	3.3482075588865893e-17	5.2200379911926505e-17	0.15394132154962373	0.0005697353227742505	0.004875606397639051	0.1110764304938388
ctrl8	0.10284313992938768	0.0450197824334457	0.03612055401801889	0.07800690441542392	0.026300217370063765	0.03125705114941524	0.44053165800173266	0.012233690464434946	0.015883965115429506	1.8741973417198815e-20	7.45002192704151e-24	0.0013507985946896147	7.485066850313809e-17	2.2452854808602946e-19	1.955662762881102e-22	2.277863281457328e-14	0.07905911077232151	0.006609732961833566	0.07420019313135694	0.050583201642423366
als9	0.014534418822725836	0.03352366693546121	0.04933954561709751	0.014739973244354146	0.0036773672161489676	0.102225576112905	0.4729844954454927	0.0027901095937920136	0.00836387838402245	1.8052520745923954e-05	3.0387838035935174e-05	0.01167749111308354	9.337537630664846e-05	1.915333721133812e-06	4.1319214926187506e-05	7.616748030405543e-07	0.056499195730187905	0.06595838550568887	0.009390988244969874	0.15410909607553092
